player_id,player_name,espn_id,image_url
201,Isaiah Hartenstein,4222252,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4222252.png&w=350&h=254
17896035,Isaiah Jackson,4432170,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432170.png&w=350&h=254
3547272,Isaiah Joe,4395702,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4395702.png&w=350&h=254
17896071,Isaiah Livers,4277957,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4277957.png&w=350&h=254
1028242168,Isaiah Stevens,4432117,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432117.png&w=350&h=254
3547267,Isaiah Stewart,4432810,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432810.png&w=350&h=254
493,Ivica Zubac,4017837,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4017837.png&w=350&h=254
1091465870,Izaiyah Nelson,5107251,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5107251.png&w=350&h=254
666786,Ja Morant,4279888,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4279888.png&w=350&h=254
1028029111,Ja'Kobe Walter,4684272,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4684272.png&w=350&h=254
1091464155,Ja'Kobi Gillespie,5107968,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5107968.png&w=350&h=254
38017684,Jabari Smith Jr.,4432639,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432639.png&w=350&h=254
38017711,Jabari Walker,4432446,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432446.png&w=350&h=254
